CD,PER,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,DIASEM,HORA,R_PRE_MOD,FCH_PRE_MO,R_DEF_MOD,FCH_DEF_MO,TIPO,FACTOR
27,1024,017,1,258-9,1801718,27,13A232,18,40403,0119,4,1,0,00,11/11/2024,00,11/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,11/11/2024,00,11/11/2024,1,9990
27,1024,017,1,258-9,1801718,27,13A232,18,40403,0014,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,9990
27,1024,017,1,193-2,1801940,27,13A232,18,40406,0006,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,10461
27,1024,017,1,193-2,1801940,27,13A232,18,40406,0055,3,1,0,00,04/11/2024,00,04/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,04/11/2024,00,04/11/2024,1,10461
27,1024,017,1,193-2,1801940,27,13A232,18,40406,0152,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,01,04,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,10461
27,1024,017,1,193-2,1801940,27,13A232,18,40406,0105,1,1,0,00,15/11/2024,00,15/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,15,15/11/2024,15,15/11/2024,1,0
27,1024,017,1,033-2,1802001,27,13A232,18,40408,0138,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,04/11/2024,00,04/11/2024,1,9394
27,1024,017,1,033-2,1802001,27,13A232,18,40408,0104,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9394
27,1024,017,1,033-2,1802001,27,13A232,18,40408,0070,2,1,0,00,06/11/2024,00,06/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,06/11/2024,00,06/11/2024,1,9394
27,1024,017,1,033-2,1802001,27,13A232,18,40408,0036,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9394
03,1024,021,1,038-2,1904089,03,11A232,19,40005,0108,4,1,0,00,05/11/2024,00,05/11/2024,1,-,-,04,2,02,01,01,01,-,01,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8484
03,1024,021,1,038-2,1904089,03,11A232,19,40005,0047,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8484
03,1024,021,1,038-2,1904089,03,11A232,19,40005,0076,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8484
03,1024,021,1,038-2,1904089,03,11A232,19,40005,0015,1,1,0,00,07/11/2024,00,07/11/2024,2,-,-,05,1, , ,03,01,-,05,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8484
03,1024,021,1,171-3,1904253,03,11A232,19,40006,0112,1,1,0,01,13/11/2024,01,13/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,13/11/2024,01,13/11/2024,1,0
03,1024,021,1,171-3,1904253,03,11A232,19,40006,0076,4,1,0,00,12/11/2024,00,12/11/2024,2,-,-,03,1, , ,02,03,-,03,00,00,-, ,00,12/11/2024,00,12/11/2024,1,9285
03,1024,021,1,171-3,1904253,03,11A232,19,40006,0045,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,9285
03,1024,021,1,171-3,1904253,03,11A232,19,40006,0010,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,31/10/2024,00,31/10/2024,1,9285
03,1024,031,1,077-9,1907649,03,11A232,19,40018,0021,1,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,08/11/2024,00,08/11/2024,1,9652
03,1024,031,1,077-9,1907649,03,11A232,19,40018,0067,2,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,08/11/2024,00,08/11/2024,1,9652
03,1024,031,1,077-9,1907649,03,11A232,19,40018,0138,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,08/11/2024,00,08/11/2024,1,9652
03,1024,031,1,077-9,1907649,03,11A232,19,40018,0121,4,1,0,00,08/11/2024,00,08/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,9652
03,1024,039,1,067-3,1908942,03,11A232,19,40023,0117,4,1,0,00,14/11/2024,00,14/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,14/11/2024,00,14/11/2024,1,9521
03,1024,039,1,067-3,1908942,03,11A232,19,40023,0071,1,1,0,00,14/11/2024,00,14/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,14/11/2024,00,14/11/2024,1,9521
03,1024,039,1,067-3,1908942,03,11A232,19,40023,0105,3,1,0,00,09/11/2024,00,09/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,09/11/2024,00,09/11/2024,1,9521
03,1024,039,1,067-3,1908942,03,11A232,19,40023,0031,2,1,0,00,09/11/2024,00,09/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,09/11/2024,00,09/11/2024,1,9521
03,1024,039,1,496-2,1910822,03,11A232,19,40024,0006,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,07,1, , ,02,01,-,07,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8189
03,1024,039,1,496-2,1910822,03,11A232,19,40024,0052,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8189
03,1024,039,1,496-2,1910822,03,11A232,19,40024,0098,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8189
03,1024,039,1,496-2,1910822,03,11A232,19,40024,0171,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8189
03,1024,048,1,123-8,1913357,03,11A232,19,40031,0056,2,1,0,00,10/11/2024,00,10/11/2024,2,-,-,06,1, , ,02,01,-,06,00,00,-, ,00,10/11/2024,00,10/11/2024,1,7564
03,1024,048,1,123-8,1913357,03,11A232,19,40031,0126,4,1,0,04,03/11/2024,04,03/11/2024,2,-,-, , , , , , ,-, , , ,-, ,04,03/11/2024,04,03/11/2024,1,0
03,1024,048,1,123-8,1913357,03,11A232,19,40031,0019,1,1,0,00,03/11/2024,00,03/11/2024,2,-,-,07,1, , ,03,01,-,07,00,00,-, ,00,03/11/2024,00,03/11/2024,1,7564
03,1024,048,1,123-8,1913357,03,11A232,19,40031,0093,3,1,0,03,12/11/2024,03,12/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,12/11/2024,03,12/11/2024,1,0
03,1024,010,1,026-6,1902033,03,11A232,19,40032,0122,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8491
03,1024,010,1,026-6,1902033,03,11A232,19,40032,0032,1,1,0,00,09/11/2024,00,09/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,09/11/2024,00,09/11/2024,1,8491
03,1024,010,1,026-6,1902033,03,11A232,19,40032,0077,2,1,0,06,01/11/2024,06,01/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,01/11/2024,06,01/11/2024,1,0
03,1024,010,1,026-6,1902033,03,11A232,19,40032,0161,4,1,0,00,10/11/2024,00,10/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,10/11/2024,00,10/11/2024,1,8491
03,1024,031,1,112-2,1907026,03,11A232,19,40036,0138,4,1,0,03,09/11/2024,03,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,09/11/2024,03,19/11/2024,1,0
03,1024,031,1,112-2,1907026,03,11A232,19,40036,0080,3,1,0,00,09/11/2024,00,09/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,09/11/2024,00,09/11/2024,1,9717
03,1024,031,1,112-2,1907026,03,11A232,19,40036,0027,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,9717
03,1024,031,1,112-2,1907026,03,11A232,19,40036,0104,2,1,0,00,09/11/2024,00,09/11/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,09/11/2024,00,09/11/2024,1,9717
03,1024,006,1,075-7,1900695,03,12A232,19,40044,0008,1,1,0,00,11/11/2024,00,11/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,11/11/2024,00,11/11/2024,1,8870
03,1024,006,1,075-7,1900695,03,12A232,19,40044,0036,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8870
03,1024,006,1,075-7,1900695,03,12A232,19,40044,0095,4,1,0,00,10/11/2024,00,10/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,10/11/2024,00,10/11/2024,1,8870
03,1024,006,1,075-7,1900695,03,12A232,19,40044,0066,3,1,0,03,04/11/2024,03,04/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,04/11/2024,03,04/11/2024,1,0
03,1024,006,1,090-1,1900841,03,12A232,19,40045,0104,4,1,0,00,15/11/2024,00,15/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,15/11/2024,00,15/11/2024,1,8226
03,1024,006,1,090-1,1900841,03,12A232,19,40045,0066,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8226
03,1024,006,1,090-1,1900841,03,12A232,19,40045,0036,2,1,0,00,02/11/2024,00,02/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,02/11/2024,00,02/11/2024,1,8226
03,1024,006,1,090-1,1900841,03,12A232,19,40045,0006,1,1,0,00,03/11/2024,00,03/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,03/11/2024,00,03/11/2024,1,8226
03,1024,019,1,060-9,1903836,03,12A232,19,40050,0009,1,1,0,00,07/11/2024,00,07/11/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,07/11/2024,00,07/11/2024,1,7830
03,1024,019,1,060-9,1903836,03,12A232,19,40050,0037,2,1,0,00,12/11/2024,00,12/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,12/11/2024,00,12/11/2024,1,7830
03,1024,019,1,060-9,1903836,03,12A232,19,40050,0091,4,1,0,00,11/11/2024,00,11/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,11/11/2024,00,11/11/2024,1,7830
03,1024,019,1,060-9,1903836,03,12A232,19,40050,0061,3,1,0,00,07/11/2024,00,07/11/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,07/11/2024,00,07/11/2024,1,7830
03,1024,026,1,130-0,1906436,03,12A232,19,40058,0010,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,03,03,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8408
03,1024,026,1,130-0,1906436,03,12A232,19,40058,0096,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8408
03,1024,026,1,130-0,1906436,03,12A232,19,40058,0074,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8408
03,1024,026,1,130-0,1906436,03,12A232,19,40058,0136,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8408
03,1024,039,1,015-6,1908880,03,12A232,19,40063,0067,1,1,0,01,04/11/2024,01,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,04/11/2024,01,19/11/2024,1,0
03,1024,039,1,015-6,1908880,03,12A232,19,40063,0051,4,1,0,01,08/11/2024,01,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,08/11/2024,01,19/11/2024,1,0
03,1024,039,1,015-6,1908880,03,12A232,19,40063,0144,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,08/11/2024,00,08/11/2024,1,8545
03,1024,039,1,015-6,1908880,03,12A232,19,40063,0106,2,1,0,00,04/11/2024,00,04/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,04/11/2024,00,04/11/2024,1,8545
03,1024,006,1,278-7,1901186,03,13A232,19,40083,0190,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,06,1, , ,02,02,-,06,00,00,-, ,00,31/10/2024,00,31/10/2024,1,9910
03,1024,006,1,278-7,1901186,03,13A232,19,40083,0146,1,1,0,00,09/11/2024,00,09/11/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,00,09/11/2024,00,09/11/2024,1,9910
03,1024,006,1,278-7,1901186,03,13A232,19,40083,0068,2,1,0,00,09/11/2024,00,09/11/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,09/11/2024,00,09/11/2024,1,9910
03,1024,006,1,278-7,1901186,03,13A232,19,40083,0249,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,9910
03,1024,006,1,158-1,1900792,03,13A232,19,40084,0024,4,1,0,00,03/11/2024,00,03/11/2024,2,-,-,05,1, , ,01,03,-,05,00,00,-, ,00,03/11/2024,00,03/11/2024,1,11201
03,1024,006,1,158-1,1900792,03,13A232,19,40084,0144,3,1,0,00,10/11/2024,00,10/11/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,14,10/11/2024,14,10/11/2024,1,0
03,1024,006,1,158-1,1900792,03,13A232,19,40084,0104,2,1,0,00,04/11/2024,00,04/11/2024,2,-,-,08,1, , ,03,05,-,08,00,00,-, ,00,04/11/2024,00,04/11/2024,1,11201
03,1024,006,1,158-1,1900792,03,13A232,19,40084,0065,1,1,0,05,11/11/2024,02,16/11/2024,2,-,-, , , , , , ,-, , , ,-, ,05,11/11/2024,02,16/11/2024,1,0
03,1024,019,1,018-7,1903719,03,13A232,19,40088,0056,4,1,0,00,09/11/2024,00,09/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,09/11/2024,00,09/11/2024,1,8913
03,1024,019,1,018-7,1903719,03,13A232,19,40088,0040,2,1,0,05,14/11/2024,05,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,05,14/11/2024,05,14/11/2024,1,0
03,1024,019,1,018-7,1903719,03,13A232,19,40088,0078,3,1,0,04,12/11/2024,04,12/11/2024,2,-,-, , , , , , ,-, , , ,-, ,04,12/11/2024,04,12/11/2024,1,0
03,1024,019,1,018-7,1903719,03,13A232,19,40088,0003,1,1,0,00,14/11/2024,00,14/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,14,14/11/2024,14,14/11/2024,1,0
03,1024,026,1,014-3,1906607,03,13A232,19,40096,0104,3,1,0,01,14/11/2024,01,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,14/11/2024,01,14/11/2024,1,0
03,1024,026,1,014-3,1906607,03,13A232,19,40096,0034,1,1,0,01,14/11/2024,01,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,14/11/2024,01,14/11/2024,1,0
03,1024,026,1,014-3,1906607,03,13A232,19,40096,0070,2,1,0,01,14/11/2024,01,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,14/11/2024,01,14/11/2024,1,0
03,1024,026,1,014-3,1906607,03,13A232,19,40096,0139,4,1,0,01,14/11/2024,01,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,14/11/2024,01,14/11/2024,1,0
03,1024,026,1,265-2,1906832,03,13A232,19,40097,0059,2,1,0,00,11/11/2024,00,11/11/2024,2,-,-,05,1, , ,05,01,-,05,00,00,-, ,00,11/11/2024,00,11/11/2024,1,10255
03,1024,026,1,265-2,1906832,03,13A232,19,40097,0088,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,11/11/2024,00,11/11/2024,1,10255
03,1024,026,1,265-2,1906832,03,13A232,19,40097,0028,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,10255
03,1024,026,1,265-2,1906832,03,13A232,19,40097,0122,4,1,0,00,14/11/2024,00,14/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,14/11/2024,00,14/11/2024,1,10255
03,1024,039,1,479-9,1909486,03,13A232,19,40102,0056,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10262
03,1024,039,1,479-9,1909486,03,13A232,19,40102,0082,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,11/11/2024,00,11/11/2024,1,10262
03,1024,039,1,479-9,1909486,03,13A232,19,40102,0029,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,16,31/10/2024,16,31/10/2024,1,0
03,1024,039,1,479-9,1909486,03,13A232,19,40102,0109,4,1,0,03,11/11/2024,03,11/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,11/11/2024,03,11/11/2024,1,0
03,1024,046,1,132-2,1912297,03,13A232,19,40110,0008,1,1,0,00,13/11/2024,00,13/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,13/11/2024,00,13/11/2024,1,9775
03,1024,046,1,132-2,1912297,03,13A232,19,40110,0064,3,1,0,00,13/11/2024,00,13/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,13/11/2024,00,13/11/2024,1,9775
03,1024,046,1,132-2,1912297,03,13A232,19,40110,0092,4,1,0,05,15/11/2024,05,15/11/2024,2,-,-, , , , , , ,-, , , ,-, ,05,15/11/2024,05,15/11/2024,1,0
03,1024,046,1,132-2,1912297,03,13A232,19,40110,0037,2,1,0,01,15/11/2024,01,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,15/11/2024,01,19/11/2024,1,0
03,1024,048,1,083-1,1913090,03,13A232,19,40114,0043,1,1,0,00,13/11/2024,00,13/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,13/11/2024,00,13/11/2024,1,10966
03,1024,048,1,083-1,1913090,03,13A232,19,40114,0107,4,1,0,00,08/11/2024,00,08/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,08/11/2024,00,08/11/2024,1,10966
03,1024,048,1,083-1,1913090,03,13A232,19,40114,0143,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10966
03,1024,048,1,083-1,1913090,03,13A232,19,40114,0072,2,1,0,07,06/11/2024,07,06/11/2024,2,-,-, , , , , , ,-, , , ,-, ,07,06/11/2024,07,06/11/2024,1,0
03,1024,018,1,184-5,1902963,03,11A232,19,40232,0015,1,1,0,01,11/11/2024,01,11/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,11/11/2024,01,11/11/2024,1,0
03,1024,018,1,184-5,1902963,03,11A232,19,40232,0126,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8911
03,1024,018,1,184-5,1902963,03,11A232,19,40232,0092,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8911
03,1024,018,1,184-5,1902963,03,11A232,19,40232,0052,2,1,0,00,11/11/2024,00,11/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,11/11/2024,00,11/11/2024,1,8911
03,1024,039,1,480-1,1909852,03,11A232,19,40481,0031,4,1,0,05,13/11/2024,05,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,05,13/11/2024,05,19/11/2024,1,0
03,1024,039,1,480-1,1909852,03,11A232,19,40481,0105,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,31/10/2024,00,31/10/2024,1,6908
03,1024,039,1,480-1,1909852,03,11A232,19,40481,0054,3,1,0,04,15/11/2024,04,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,04,15/11/2024,04,19/11/2024,1,0
03,1024,039,1,480-1,1909852,03,11A232,19,40481,0149,2,1,0,05,14/11/2024,04,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,05,14/11/2024,04,19/11/2024,1,0
03,1024,021,1,059-4,1904097,03,11A232,19,40485,0127,3,1,0,00,07/11/2024,00,07/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,07/11/2024,00,07/11/2024,1,9096
03,1024,021,1,059-4,1904097,03,11A232,19,40485,0028,1,1,0,00,20/11/2024,00,20/11/2024,2,-,-,06,1, , ,04,01,-,06,00,00,-, ,00,20/11/2024,00,20/11/2024,1,9096
03,1024,021,1,059-4,1904097,03,11A232,19,40485,0120,4,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,9096
03,1024,021,1,059-4,1904097,03,11A232,19,40485,0057,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,9096
03,1024,021,1,166-2,1904563,03,11A232,19,40488,0035,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,07/11/2024,00,07/11/2024,1,7908
03,1024,021,1,166-2,1904563,03,11A232,19,40488,0015,1,1,0,03,14/11/2024,03,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,14/11/2024,03,14/11/2024,1,0
